company_name,brand,address,state,expiry_date
JM DIVINE SDN BHD,,"(JM DIVINE SDN BHD), LOT 2-23,2-23A,2-25,2-26,2-27,2-28,, TINGKAT 2, THE LINC, No.360,Jalan Tun Razak, Kuala Lumpur., 50400, Kuala Lumpur, Wilayah Persekutuan",KL,31/10/2026
JOM SEDAP FUSION SEJAK 1983,,"(JOM SEDAP FUSION SDN BHD), 22-1, JLN RADIN BAGUS 7,, 57000, Kuala Lumpur, Wilayah Persekutuan, RESTORAN JOM SEDAP SEJAK 1983",KL,30/11/2027
RAMEN SEIROCK-YA INTERMARK,,"(JOYPACK FOODS MALAYSIA SDN. BHD. ), NO.2-03B, TINGKAT 2, INTERMARK MALL,, The Intermark, 348, Jalan Tun Razak, 50400, Kuala Lumpur, Wilayah Persekutuan, Ramen Seirock-Ya",KL,15/05/2028
RAMEN SEIROCK-YA MYTOWN,,"(JOYPACK FOODS MALAYSIA SDN. BHD. ), G-012G DAN G-K-012E, LEVEL G, MYTOWN SHOPPING CENTRE, JALAN COCHRANE, SEKSYEN 90, 55100, Kuala Lumpur, Wilayah Persekutuan, RAMEN SEIROCK-YA",KL,30/04/2027
RAMEN SEIROCK-YA NU SENTRAL,,"(JOYPACK FOODS MALAYSIA SDN. BHD. ), LOT NO L5.05, L5.5A & L5.05 (AL), LEVEL 5, NU SENTRAL,, No 201, Jalan Tun Sambanthan Brickfields,, 50470, Kuala Lumpur, Wilayah Persekutuan, Ramen Seirock-Ya",KL,15/01/2028
TEALIVE SETAPAK CENTRAL,,"(LOOB INTEGRATED SDN BHD ), G-39 SETAPAK CENTRAL MALL, JALAN TAMAN IBU KOTA, TAMAN DANAU KOTA, 53300, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,15/07/2027
TEALIVE SHELL BUKIT CHERAS,,"(LOOB INTEGRATED SDN BHD ), SHELL TAMAN BUKIT CHERAS, LOT 1488A, Jalan 11/144A,, TAMAN BUKIT CHERAS, 56000, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,31/12/2027
TEALIVE SHELL WANGSA MAJU,,"(LOOB INTEGRATED SDN BHD ), EZ JET STATION, LOT PT6559, SEKTOR C7/R13,, BANDAR BARU WANGSA MAJU, 53000, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,30/06/2027
TEALIVE SOGO KUALA LUMPUR 2 (L6K12),,"(LOOB INTEGRATED SDN BHD ), LOT L6-K1-2 , 6TH FLOOR,, Kompleks SOGO, 190, Jalan Tuanku Abdul Rahman,, 50100, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,15/12/2027
TEALIVE SUNGAI MAS PLAZA,,"(LOOB INTEGRATED SDN BHD ), TEALIVE, LOT NO. G-04 GROUND FLOOR,, SUNGAI MAS PLAZA, BATU 5, JALAN IPOH, 51200, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,28/02/2027
TEALIVE SUNGEI WANG PLAZA,,"(LOOB INTEGRATED SDN BHD ), DAJ VENTURES SDN BHD, Unit No C44, Concourse Floor, Sungei Wang Plaza, Jalan Bukit Bintang,, 55100,  Tiada Maklumat, Wilayah Persekutuan, TEALIVE",KL,31/08/2026
TEALIVE SUNWAY PUTRA MALL II,,"(LOOB INTEGRATED SDN BHD ), LOT LG-28B, LOWER GROUND FLOOR, SUNWAY PUTRA MALL, 100, JALAN PUTRA, CHOW KIT, 50350, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,31/08/2027
TEALIVE SUNWAY VELOCITY 2,,"(LOOB INTEGRATED SDN BHD ), UNIT NO. 3-31, TKT 3,, SUNWAY VELOCITY MALL, LINGKARAN SV, SUNWAY VELOCITY, 55100, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,15/09/2026
"TEALIVE TAMAN KERAMAT PERMAI 2, KUALA LUMPUR",,"(LOOB INTEGRATED SDN BHD ), NO.19G, JALAN AU1A, 4B, TAMAN KERAMAT PERMAI, 54200, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,15/06/2027
TEALIVE TERMINAL BERSEPADU SELATAN,,"(LOOB INTEGRATED SDN BHD ), LOT L4-30B TERMINAL BERSEPADU SELATAN, JALAN TERMINAL SELATAN, BANDAR TASIK SELATAN, 57100, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,15/06/2027
"TEALIVE THE STORE, SRI PETALING",,"(LOOB INTEGRATED SDN BHD ), 8 GF, THE STORE JALAN RADIN TENGAH, BANDAR BARU SRI PETALING, 57000, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,15/06/2027
TEALIVE UNITED POINT,,"(LOOB INTEGRATED SDN BHD ), UP TEA SDN BHD, NO, 10 PUSAT PERDAGANGAN BERPADU (UNITED POINT), LG-K06 JALAN LANG EMAS, 51200, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,30/06/2026
TEALIVE UNITED POINT,,"(LOOB INTEGRATED SDN BHD ), UP TEA SDN BHD, LG-K06 PUSAT PERDAGANGAN BERPADU (UNITED POINT), NO. 10 JALAN LANG EMAS, 51200, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,15/01/2028
TEALIVE WANGSA WALK,,"(LOOB INTEGRATED SDN BHD ), LOT SK-02, SECOND FLOOR, WANGSA WALK MALL ,, JALAN WANGSA DELIMA, WANGSA MAJU, 47810, Kuala Lumpur, Wilayah Persekutuan, TEALIVE",KL,15/12/2027
LUMIEXTRA SDN BHD,,"(LUMIEXTRA SDN BHD), G&G 3&4, TINGKAT 1, LOTUS KEPONG, NO. 3,, JALAN 7A/62A BANDAR MANJALARA, 52200, Kuala Lumpur, Wilayah Persekutuan",KL,31/01/2027
ALA CARTE KITCHEN,,"(M RESORT & HOTEL SDN BHD), NO. 1, BUKIT KIARA, JALAN DAMANSARA,, 60000, Kuala Lumpur, Wilayah Persekutuan",KL,15/08/2027
BUTCHERY KITCHEN,,"(M RESORT & HOTEL SDN BHD), NO. 1, BUKIT KIARA, JALAN DAMANSARA,, 60000, Kuala Lumpur, Wilayah Persekutuan",KL,15/08/2027
CHOCOLATE ROOM,,"(M RESORT & HOTEL SDN BHD), NO. 1, BUKIT KIARA, JALAN DAMANSARA,, 60000, Kuala Lumpur, Wilayah Persekutuan",KL,15/08/2027
FAIRWAY KITCHEN,,"(M RESORT & HOTEL SDN BHD), NO. 1, BUKIT KIARA, JALAN DAMANSARA,, 60000, Kuala Lumpur, Wilayah Persekutuan",KL,15/08/2027
GARDE MANGER KITCHEN,,"(M RESORT & HOTEL SDN BHD), NO. 1, BUKIT KIARA, JALAN DAMANSARA,, 60000, Kuala Lumpur, Wilayah Persekutuan",KL,15/08/2027
OAT STORY SDN BHD,,"(OAT STORY SDN BHD), NO.21-G, JALAN RADIN BAGUS BANDAR SRI PETALING, 57000, Kuala Lumpur, Wilayah Persekutuan, OAT STORY",KL,28/02/2027
OMI PAVILION DAMANSARA HEIGHTS,,"(OMI 1 SDN BHD), LOT 1.35.00, LEVEL 1, PAVILION DAMANSARA HEIGHTS, NO. 3, JALAN DAMANLELA BUKIT DAMANSARA, 50490, Kuala Lumpur, Wilayah Persekutuan, OMI",KL,15/03/2028
OMI THE EXCHANGE TRX,,"(OMI 1 SDN BHD), OMI 2 SDN BHD, LOT 1.09.0, LEVEL 1, THE EXCHANGE TRX, TUN RAZAK EXCHANGE, PERSIARAN TRX 55188 KUALA LUMPUR, 55188, Kuala Lumpur, Wilayah Persekutuan, OMI",KL,28/02/2027
OPULENT JADE GARDEN,,"(OPULENT JADE GARDEN), NO. 31-G, JALAN 16/155C BUKIT JALIL, 57000, Kuala Lumpur, Wilayah Persekutuan",KL,31/10/2026
ORCHID BISTRO (WM) SDN. BHD.,,"(ORCHID BISTRO SDN BHD), LOT NO. F2.50, GROUND FLOOR,AEON BIG WANGSA MAJU,, NO. 6,JALAN 8/27A, SECTION 5,WANGSA MAJU, 53300, Kuala Lumpur, Wilayah Persekutuan",KL,28/02/2027
KEDAI KOPITIAM ORIENTAL KOPI (MID VALLEY),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), LG-043, MID VALLEY MEGAMALL,, LINGKARAN SYED PUTRA, MIDVALLEY CITY,, 4300, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI",KL,15/12/2026
KEDAI KOPITIAM ORIENTAL KOPI (MID VALLEY),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), LG-043, MID VALLEY MEGAMALL,, LINGKARAN SYED PUTRA, MIDVALLEY CITY,, 4300, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI (KEDAI KOPITIAM ORIENTAL KOPI)",KL,15/04/2028
KEDAI KOPITIAM ORIENTAL KOPI (PAVILION BUKIT JALIL),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), ORIENTAL SUN (PBJ) SDN BHD, LOT 1.22.00 & LOT 1.23.00,, PAVILION BUKIT JALIL,, PERSIARAN JALIL 8, BUKIT JALIL,, 57000, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI (KEDAI KOPITIAM ORIENTAL KOPI)",KL,15/04/2028
KEDAI KOPITIAM ORIENTAL KOPI (PAVILION BUKIT JALIL),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), ORIENTAL SUN (PBJ) SDN BHD, LOT 1.22.00 & LOT 1.23.00,, PAVILION BUKIT JALIL,, PERSIARAN JALIL 8, BUKIT JALIL,, 57000, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI",KL,31/07/2026
KEDAI KOPITIAM ORIENTAL KOPI (PAVILION DAMANSARA HEIGHT),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), LOT 5.14.00 & E5.14.00, LEVEL 5, , PAVILION DAMANSARA, HEIGHT 3, JALAN DAMANLELA, PUSAT BANDAR DAMANSARA, 50490, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI",KL,15/11/2026
KEDAI KOPITIAM ORIENTAL KOPI (PAVILION DAMANSARA HEIGHT),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), LOT 5.14.00 & E5.14.00, LEVEL 5, , PAVILION DAMANSARA, HEIGHT 3, JALAN DAMANLELA, PUSAT BANDAR DAMANSARA, 50490, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI (KEDAI KOPITIAM ORIENTAL KOPI)",KL,15/04/2028
KEDAI KOPITIAM ORIENTAL KOPI (PAVILION KUALA LUMPUR),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), LOT 1.30.00, 1.31.00, P1.21.00 & P1.22.00, LEVEL 1,, PAVILION KUALA LUMPUR MALL,168, JALAN BINTANG, 55100, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI (KEDAI KOPITIAM ORIENTAL KOPI)",KL,15/04/2028
KEDAI KOPITIAM ORIENTAL KOPI (PAVILION KUALA LUMPUR),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), LOT 1.30.00, 1.31.00, P1.21.00 & P1.22.00, LEVEL 1,, PAVILION KUALA LUMPUR MALL,168, JALAN BINTANG, 55100, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI",KL,15/12/2026
KEDAI KOPITIAM ORIENTAL KOPI (SUNWAY PUTRA MALL),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), G-1-6 & G-1-7 SUNWAY PUTRA, JALAN PUTRA CHOW KIT, 50350, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI",KL,15/11/2027
KEDAI KOPITIAM ORIENTAL KOPI (SUNWAY VELOCITY),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), LOT G-16A, GROUND FLOOR SUNWAY VELOCITY MALL, LINGKARAN SV, SUNWAY VELOCITY TAMAN MALURI, 55100, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI",KL,30/04/2028
KEDAI KOPITIAM ORIENTAL KOPI (SURIA KLCC),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), ORIENTAL COFFEE (SURIA) SDN BHD, LOT 414-415 & OS404, LEVEL 4, SURIA KLCC,, KUALA LUMPUR CITY CENTRE,, 50088, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI (KEDAI KOPITIAM ORIENTAL KOPI)",KL,15/04/2028
KEDAI KOPITIAM ORIENTAL KOPI (TRX),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), ORIENTAL COFFEE (TRZ) SDN.BHD, C.45.0 & C.46.0, LEVEL CONCOURSE,, PLAZA THE EXCHANGE TRX, PERSIARAN TRX, 55188, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI (KEDAI KOPITIAM ORIENTAL KOPI)",KL,15/04/2028
KEDAI KOPITIAM ORIENTAL KOPI (TRX),,"(ORIENTAL COFFEE INTERNATIONAL SDN BHD), ORIENTAL COFFEE (TRZ) SDN.BHD, C.45.0 & C.46.0, LEVEL CONCOURSE,, PLAZA THE EXCHANGE TRX, PERSIARAN TRX, 55188, Kuala Lumpur, Wilayah Persekutuan, ORIENTAL KOPI",KL,31/07/2026
DAPUR ORION LIGHT,,"(ORION LIGHT SDN BHD), LG FLOOR, HOTEL CAPITOL KUALA LUMPUR, JALAN BULAN OFF JALAN BUKIT BINTANG, 55100, Kuala Lumpur, Wilayah Persekutuan, HOTEL CAPITOL KUALA LUMPUR",KL,30/04/2028
OWLS KITCHEN KL SDN BHD,,"(OWLS KITCHEN KL SDN. BHD.), B-2-35, JALAN KUCHAI MAJU 2, KUCHAI ENTREPRENEURS PARK, 58200, Kuala Lumpur, Wilayah Persekutuan, OWLS KITCHEN KL SDN.BHD.",KL,30/04/2028
MAIN KITCHEN (ARAS LOBBY),,"(PUDU SINAR SDN BHD), MELIA KUALA LUMPUR, NO. 16, JALAN IMBI,, 55100, Kuala Lumpur, Wilayah Persekutuan, MELIA HOTEL KUALA LUMPUR",KL,15/02/2028
MALAY KITCHEN (ARAS M1),,"(PUDU SINAR SDN BHD), MELIA KUALA LUMPUR, NO. 16, JALAN IMBI,, 55100,  Tiada Maklumat, Wilayah Persekutuan, MELIA HOTEL KUALA LUMPUR",KL,15/02/2028
PASTRY KITCHEN (ARAS M1),,"(PUDU SINAR SDN BHD), MELIA KUALA LUMPUR, NO. 16, JALAN IMBI,, 55100, Kuala Lumpur, Wilayah Persekutuan, MELIA HOTEL KUALA LUMPUR",KL,15/02/2028
FAMICAFÃ© (FAMILYMART DANAU NIAGA),,"(QL MAXINCOME SDN BHD), NO. 6, PLAZA USAHAWAN GENTING KLANG (PLAZA CRYSTALVILLE),, Jalan Danau Niaga,, Taman Danau Kota, 53300, Kuala Lumpur, Wilayah Persekutuan, FamiCafÃ©",KL,15/07/2026
FAMICAFE (FAMILY MART PLAZA SENTRAL),,"(QL MAXINCOME SDN BHD), UNIT 3A-G GROUND FLOOR, BLOCK 3A,, Plaza Sentral, Jalan Sentral 5,, 50470, Kuala Lumpur, Wilayah Persekutuan, FamiCafé",KL,31/07/2026
FAMICAFE (FAMILY MART PLAZA SENTRAL),,"(QL MAXINCOME SDN BHD), UNIT 3A-G GROUND FLOOR,, Block 3A, Plaza Sentral,, Jalan Stesen Sentral 5,, 50470, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,31/07/2028
FAMICAFE (FAMILYMART AEON TAMAN MALURI),,"(QL MAXINCOME SDN BHD), LOT G01, GROUND FLOOR,, AEON Taman Maluri Shopping Centre Jalan Jejaka,, Taman Maluri, 55100,  Tiada Maklumat, Wilayah Persekutuan, FamiCafe",KL,30/06/2027
FAMICAFE (FAMILYMART BANDAR MENJALARA),,"(QL MAXINCOME SDN BHD), 55G, JALAN 3/62A,, Bandar Menjalara,, 52100, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,30/11/2027
FAMICAFE (FAMILYMART BANGSAR SOUTH),,"(QL MAXINCOME SDN BHD), UNIT UG-3, LEVEL UG, THE SPHERE, NO. 1 AVENUE 1,, BANGSAR SOUTH, NO 8 JALAN KERINCHI,, 59200, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,31/10/2027
FAMICAFE (FAMILYMART BLOOMSVALE SHOPPING GALLERY),,"(QL MAXINCOME SDN BHD), G-012 (LEVEL GROUND),, Bloomsvale Shopping Gallery Jalan Puchong,, 58200, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,15/02/2027
FAMICAFE (FAMILYMART CALTEX PRECINT 14),,"(QL MAXINCOME SDN BHD), LOT PT 9029, NO. HS(D) 7824,, Stesen Minyak, Jalan P14,, Presint 14, 62050, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,30/11/2027
FAMICAFE (FAMILYMART DAMANSARA HEIGHT),,"(QL MAXINCOME SDN BHD), NO.28-G, JALAN MEDAN SETIA 2,, Plaza Damansara,, Bukit Damansara,, 50490, Kuala Lumpur, Wilayah Persekutuan, FamiCafé",KL,31/08/2026
FAMICAFE (FAMILYMART DAMANSARA HEIGHTS),,"(QL MAXINCOME SDN BHD), NO.28-G, JALAN MEDAN SETIA 2,, Plaza Damansara,, Bukit Damansara,, 50490, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,31/08/2028
FAMICAFE (FAMILYMART DANAU NIAGA),,"(QL MAXINCOME SDN BHD), NO. 6, PLAZA USAHAWAN GENTING KLANG (PLAZA CRYSTALVILLE),, Jalan Danau Niaga,, Taman Danau Kota, 53300, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,15/07/2028
FAMICAFE (FAMILYMART DESA PANDAN),,"(QL MAXINCOME SDN BHD), NO.4,, Jalan 1/76D,, Desa Pandan,, 55100, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,31/08/2028
FAMICAFE (FAMILYMART DESA PANDAN),,"(QL MAXINCOME SDN BHD), NO.4,, Jalan 1/76D,, Desa Pandan,, 55100, Kuala Lumpur, Wilayah Persekutuan, FamiCafé",KL,31/08/2026
FAMICAFE (FAMILYMART DESA PETALING),,"(QL MAXINCOME SDN BHD), NO. 39-G,, DESA PETALING JALAN 1/125D,, TAMAN DESA PETALING, 57100, Kuala Lumpur, Wilayah Persekutuan, Famicafe",KL,30/09/2027
FAMICAFE (FAMILYMART GLENEAGLES KL),,"(QL MAXINCOME SDN BHD), LOT 4 & 4A (GROUND FLOOR),, Blok B, No 282, 286 & 288,, Block A, B & Medical Office Block, Jalan Ampang,, 50450, Kuala Lumpur, Wilayah Persekutuan, Famicafe",KL,30/04/2027
FAMICAFE (FAMILYMART KEPONG),,"(QL MAXINCOME SDN BHD), NO. 143 (G),, Jalan Rimbunan Raya 1,, Laman Rimbunan Kepong,, 52100, Kuala Lumpur, Wilayah Persekutuan, Famicafe",KL,30/04/2027
FAMICAFE (FAMILYMART KL TRADER SQUARE),,"(QL MAXINCOME SDN BHD), 11-G, KLTS, NO. 99,, Setapak, Jalan Gombak, 53000, Kuala Lumpur, Wilayah Persekutuan, FamiCafe",KL,15/12/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ CENTRAL MARKET,,"(SECRET RECIPE CAKES & CAFE SDN BHD), LOT 1.01A & 1.01B GROUND FLOOR, CENTRAL MARKET ANNEXE, Jalan Hang Kasturi, 50050, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,30/09/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ DESA PANDAN,,"(SECRET RECIPE CAKES & CAFE SDN BHD), NO. 11, TINGKAT BAWAH JALAN 2/76C DESA PANDAN, Melalui Jalan Kampung Pandan, 55100, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE",KL,31/05/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ FORTUNE CENTRA,,"(SECRET RECIPE CAKES & CAFE SDN BHD), G-13, FORTUNE CENTRA, No. 2 Jalan Metro Perdana 6, Taman Usahawan Kepong, 52100, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE",KL,31/05/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ HARTAMAS SHOPPING CENTRE,,"(SECRET RECIPE CAKES & CAFE SDN BHD), LOT G-21 & 21A, GROUND FLOOR, HARTAMAS SHOPPING CENTRE, No. 60, Jalan Sri Hartamas 1, Sri Hartamas, 50480, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,28/02/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ IDAMAN,,"(SECRET RECIPE CAKES & CAFE SDN BHD), NO.21, GROUND & MEZZANINE FLOOR, JALAN JERNAI 2, Medan Idaman Business Centre, 53100, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,30/09/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ INTERMARK MALL,,"(SECRET RECIPE CAKES & CAFE SDN BHD), LOT C-09, INTERMARK MALL,, The Intermark, 348, Jalan Tun Razak, 50400, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,15/04/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ KL FESTIVAL CITY,,"(SECRET RECIPE CAKES & CAFE SDN BHD), LOT G64, TINGKAT BAWAH, KL FESTIVAL CITY, No. 67, Jalan Taman Ibu Kota, Taman Danau Kota, Setapak, 53300, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,31/03/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ KLCC,,"(SECRET RECIPE CAKES & CAFE SDN BHD), LOT LC-C01B, CONCOURSE LEVEL, LOT C, Kuala Lumpur City Centre, 50088, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE",KL,31/10/2026
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ KOMPLEKS MUTIARA,,"(SECRET RECIPE CAKES & CAFE SDN BHD), 568, G10 & G11, KOMPLEKS MUTIARA, JALAN IPOH, BATU 3 1/2, 51200, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,31/03/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ LALAPORT,,"(SECRET RECIPE CAKES & CAFE SDN BHD), L1-67, MITSUI SHOPPING PARK LALAPORT BUKIT BINTANG CITY CENTRE, Bukit Bintang City Centre, No. 2 Jalan Hang Tuah, 55100, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,31/03/2027
"SECRET RECIPE CAKES & CAFE SDN BHD - SR @ MENARA UOA,BANGSAR",,"(SECRET RECIPE CAKES & CAFE SDN BHD), UNIT LGF-7, TINGKAT TERBAWAH,MENARA UOA BANGSAR,, NO.5, JALAN BANGSAR UTAMA 1, 59000, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,15/08/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ MIDVALLEY MEGAMALL,,"(SECRET RECIPE CAKES & CAFE SDN BHD), LOT G-048, MIDVALLEY MEGAMALL,, MIDVALLEY CITY, LINGKARAN SYED PUTRA,, 59200, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,15/08/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ NEXUS BANGSAR,,"(SECRET RECIPE CAKES & CAFE SDN BHD), G-8 GF, NEXUS BANGSAR SOUTH, No. 7 Jalan Kerinchi Bangsar South, 59200, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,28/02/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ PANDAN INDAH,,"(SECRET RECIPE CAKES & CAFE SDN BHD), NO. 6 & 7, JALAN PERUBATAN 2, Pandan Indah, 55100, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE",KL,31/12/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ PUBLIKA,,"(SECRET RECIPE CAKES & CAFE SDN BHD), A3-G1-3A, JALAN DUTAMAS 1 SOLARIS DUTAMAS, 50480, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,31/03/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ SENTUL POINT,,"(SECRET RECIPE CAKES & CAFE SDN BHD), AG-12, GROUND FLOOR, PUNCAK SENTUL, No. 8 Jalan Sentul Perdana, 51000, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE",KL,31/10/2026
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ SRI PETALING,,"(SECRET RECIPE CAKES & CAFE SDN BHD), 17G JALAN RADIN TENGAH, Bandar Baru Sri Petaling, 57000,  Tiada Maklumat, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,31/08/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ SUNGAI BESI,,"(SECRET RECIPE CAKES & CAFE SDN BHD), TINGKAT BAWAH, NO. 7, JALAN TASIK UTAMA 6,, Medan Niaga Tasik Damai, Sungai Besi, 57100, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE",KL,15/01/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ SUNGAI WANG PLAZA,,"(SECRET RECIPE CAKES & CAFE SDN BHD), UNIT NO. KC-1, TKT CONCOURSE , SUNGEI WANG PLAZA, Jalan Changkat Bukit Bintang, 55100, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE",KL,15/01/2027
SECRET RECIPE CAKES & CAFE SDN BHD - SR @ TAMAN MALURI,,"(SECRET RECIPE CAKES & CAFE SDN BHD), LOT NO S.07, TAMAN MALURI SHOPPING CENTRE, Jalan Jejaka, Taman Maluri, 55100, Kuala Lumpur, Wilayah Persekutuan, SECRET RECIPE CAKES & CAFE SDN BHD",KL,28/02/2027
TEXAS CHICKEN WANGSA WALK,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT G - 13A, WANGSA WALK MALL,, Wangsa Evenue, No. 9, Jalan Wangsa Perdana 1,, 53300, Kuala Lumpur, Wilayah Persekutuan",KL,15/10/2026
TEXAS CHICKEN WISMA FUI CHIU,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT G.02, TINGKAT BAWAH, WISMA FUI CHIU, NO. 32, JALAN TUN TAN CHENG LOCK, 50050, Kuala Lumpur, Wilayah Persekutuan",KL,31/12/2026
THE COFFEE BEAN & TEA LEAF AEON MALL ALPHA ANGLE,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), LOT G33, AEON MALL ALPHA ANGLE,, SEKSYEN 1 BANDAR BARU WANGSA MAJU,, 53300, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,30/09/2027
THE COFFEE BEAN & TEA LEAF AEON MALL TAMAN MALURI,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), LOT F31, FIRST FLOOR,, AEON TAMAN MALURI SHOPPING CENTRE,, JALAN JEJAKA TAMAN MALURI,, 55100, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,15/08/2027
THE COFFEE BEAN & TEA LEAF BANDAR SRI PERMAISURI,,"(THE COFFEE BEAN & TEA LEAF (M) SDN BHD), R-G-03, KOMPLEKS PERMAISURI Q,, JALAN SRI PERMAISURI BANDAR SRI PERMAISURI,, 56000, Kuala Lumpur, Wilayah Persekutuan, THE COFFEE BEAN & TEA LEAF",KL,30/09/2027
